# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
28,27,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
28,29,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
28,38,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
29,19,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
29,28,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
29,30,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
29,39,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
30,20,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
30,21,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
30,29,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
30,40,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
31,21,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
31,32,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
31,40,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
31,41,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
32,22,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
32,31,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
32,33,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
32,42,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
33,23,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
33,32,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
33,34,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
33,43,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
34,24,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
34,33,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
34,35,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
34,44,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
35,25,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
35,34,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
35,36,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
35,45,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
36,26,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
36,35,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
36,37,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
36,46,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
37,27,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
37,36,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
37,38,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
37,47,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
38,28,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
38,37,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
38,39,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
38,48,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
39,29,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
39,38,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
39,40,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
39,49,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
40,30,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
40,31,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
40,39,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
40,50,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
41,31,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
41,42,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
41,50,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
41,51,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
42,32,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
42,41,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
42,43,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
42,52,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
43,33,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
43,42,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
43,44,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
43,53,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
44,34,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
44,43,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
44,45,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
44,54,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
45,35,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
45,44,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
45,46,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
45,55,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
46,36,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
46,45,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
46,47,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
46,56,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
47,37,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
47,46,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
47,48,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
47,57,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
48,38,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
48,47,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
48,49,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
48,58,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
49,39,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
49,48,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
49,50,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
49,59,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
50,40,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
50,41,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
50,49,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
50,60,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
51,41,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
51,52,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
51,60,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
51,61,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
52,42,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
52,51,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
52,53,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
52,62,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
53,43,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
53,52,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
53,54,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
53,63,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
54,44,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
54,53,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
54,55,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
54,64,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
55,45,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
55,54,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
55,56,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
55,65,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
56,46,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
56,55,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
56,57,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
56,66,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
57,47,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
57,56,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
57,58,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
57,67,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
58,48,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
58,57,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
58,59,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
58,68,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
59,49,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
59,58,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
59,60,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
59,69,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
60,50,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
60,51,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
60,59,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
60,70,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
61,51,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
61,62,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
61,70,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
61,71,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
62,52,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
62,61,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
62,63,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
62,72,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
63,53,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
63,62,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
63,64,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
63,73,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
64,54,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
64,63,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
64,65,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
64,74,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
65,55,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
65,64,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
65,66,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
65,75,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
66,56,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
66,65,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
66,67,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
66,76,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
67,57,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
67,66,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
67,68,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
67,77,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
68,58,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
68,67,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
68,69,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
68,78,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
69,59,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
69,68,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
69,70,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
69,79,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
70,60,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
70,61,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
70,69,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
70,80,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
71,61,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
71,72,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
71,80,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
71,81,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
72,62,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
72,71,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
72,73,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
72,82,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
73,63,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
73,72,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
73,74,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
73,83,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
74,64,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
74,73,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
74,75,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
74,84,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
75,65,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
75,74,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
75,76,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
75,85,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
76,66,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
76,75,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
76,77,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
76,86,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
77,67,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
77,76,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
77,78,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
77,87,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
78,68,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
78,77,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
78,79,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
78,88,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
79,69,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
79,78,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
79,80,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
79,89,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
80,70,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
80,71,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
80,79,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
80,90,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
81,71,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
81,82,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
81,90,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
81,91,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
82,72,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
82,81,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
82,83,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
82,92,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
83,73,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
83,82,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
83,84,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
83,93,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
84,74,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
84,83,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
84,85,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
84,94,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
85,75,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
85,84,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
85,86,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
85,95,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
86,76,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
86,85,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
86,87,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
86,96,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
87,77,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
87,86,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
87,88,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
87,97,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
88,78,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
88,87,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
88,89,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
88,98,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
89,79,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
89,88,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
89,90,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
89,99,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
90,80,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
90,81,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
90,89,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
90,100,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
91,1,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
91,81,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
91,92,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
91,100,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
92,2,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
92,82,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
92,91,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
92,93,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
93,3,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
93,83,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
93,92,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
93,94,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
94,4,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
94,84,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
94,93,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
94,95,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
95,5,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
95,85,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
95,94,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
95,96,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
96,6,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
96,86,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
96,95,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
96,97,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
97,7,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
97,87,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
97,96,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
97,98,0.0000000001,1.2000000000,0.0000000001,3.7330417534e+11
98,8,1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
98,88,-1.2000000000,0.0000000001,0.0000000001,3.7330417534e+11
98,97,0.0000000001,-1.2000000000,0.0000000001,3.7330417534e+11
