# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
25,33,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
26,18,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
26,25,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
26,27,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
26,34,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
27,19,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
27,26,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
27,28,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
27,35,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
28,20,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
28,27,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
28,29,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
28,36,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
29,21,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
29,28,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
29,30,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
29,37,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
30,22,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
30,29,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
30,31,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
30,38,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
31,23,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
31,30,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
31,32,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
31,39,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
32,24,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
32,25,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
32,31,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
32,40,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
33,25,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
33,34,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
33,40,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
33,41,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
34,26,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
34,33,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
34,35,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
34,42,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
35,27,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
35,34,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
35,36,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
35,43,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
36,28,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
36,35,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
36,37,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
36,44,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
37,29,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
37,36,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
37,38,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
37,45,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
38,30,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
38,37,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
38,39,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
38,46,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
39,31,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
39,38,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
39,40,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
39,47,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
40,32,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
40,33,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
40,39,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
40,48,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
41,33,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
41,42,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
41,48,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
41,49,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
42,34,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
42,41,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
42,43,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
42,50,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
43,35,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
43,42,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
43,44,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
43,51,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
44,36,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
44,43,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
44,45,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
44,52,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
45,37,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
45,44,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
45,46,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
45,53,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
46,38,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
46,45,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
46,47,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
46,54,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
47,39,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
47,46,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
47,48,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
47,55,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
48,40,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
48,41,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
48,47,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
48,56,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
49,41,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
49,50,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
49,56,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
49,57,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
50,42,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
50,49,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
50,51,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
50,58,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
51,43,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
51,50,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
51,52,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
51,59,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
52,44,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
52,51,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
52,53,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
52,60,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
53,45,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
53,52,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
53,54,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
53,61,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
54,46,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
54,53,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
54,55,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
54,62,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
55,47,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
55,54,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
55,56,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
55,63,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
56,48,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
56,49,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
56,55,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
56,64,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
57,1,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
57,49,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
57,58,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
57,64,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
58,2,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
58,50,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
58,57,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
58,59,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
59,3,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
59,51,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
59,58,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
59,60,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
60,4,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
60,52,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
60,59,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
60,61,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
61,5,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
61,53,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
61,60,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
61,62,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
62,6,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
62,54,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
62,61,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
62,63,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
63,7,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
63,55,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
63,62,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
63,64,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
64,8,4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
64,56,-4.0000000000,0.0000000001,0.0000000001,9.6402595283e+10
64,57,0.0000000001,4.0000000000,0.0000000001,9.6402595283e+10
64,63,0.0000000001,-4.0000000000,0.0000000001,9.6402595283e+10
