# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
13,21,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
14,6,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
14,13,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
14,15,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
14,22,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
15,7,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
15,14,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
15,16,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
15,23,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
16,8,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
16,9,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
16,15,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
16,24,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
17,9,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
17,18,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
17,24,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
17,25,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
18,10,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
18,17,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
18,19,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
18,26,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
19,11,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
19,18,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
19,20,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
19,27,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
20,12,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
20,19,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
20,21,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
20,28,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
21,13,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
21,20,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
21,22,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
21,29,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
22,14,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
22,21,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
22,23,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
22,30,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
23,15,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
23,22,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
23,24,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
23,31,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
24,16,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
24,17,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
24,23,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
24,32,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
25,17,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
25,26,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
25,32,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
25,33,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
26,18,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
26,25,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
26,27,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
26,34,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
27,19,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
27,26,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
27,28,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
27,35,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
28,20,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
28,27,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
28,29,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
28,36,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
29,21,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
29,28,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
29,30,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
29,37,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
30,22,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
30,29,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
30,31,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
30,38,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
31,23,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
31,30,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
31,32,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
31,39,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
32,24,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
32,25,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
32,31,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
32,40,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
33,25,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
33,34,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
33,40,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
33,41,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
34,26,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
34,33,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
34,35,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
34,42,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
35,27,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
35,34,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
35,36,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
35,43,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
36,28,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
36,35,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
36,37,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
36,44,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
37,29,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
37,36,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
37,38,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
37,45,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
38,30,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
38,37,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
38,39,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
38,46,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
39,31,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
39,38,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
39,40,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
39,47,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
40,32,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
40,33,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
40,39,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
40,48,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
41,33,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
41,42,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
41,48,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
41,49,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
42,34,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
42,41,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
42,43,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
42,50,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
43,35,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
43,42,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
43,44,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
43,51,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
44,36,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
44,43,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
44,45,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
44,52,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
45,37,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
45,44,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
45,46,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
45,53,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
46,38,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
46,45,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
46,47,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
46,54,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
47,39,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
47,46,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
47,48,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
47,55,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
48,40,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
48,41,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
48,47,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
48,56,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
49,41,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
49,50,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
49,56,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
49,57,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
50,42,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
50,49,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
50,51,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
50,58,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
51,43,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
51,50,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
51,52,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
51,59,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
52,44,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
52,51,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
52,53,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
52,60,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
53,45,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
53,52,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
53,54,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
53,61,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
54,46,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
54,53,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
54,55,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
54,62,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
55,47,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
55,54,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
55,56,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
55,63,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
56,48,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
56,49,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
56,55,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
56,64,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
57,1,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
57,49,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
57,58,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
57,64,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
58,2,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
58,50,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
58,57,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
58,59,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
59,3,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
59,51,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
59,58,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
59,60,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
60,4,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
60,52,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
60,59,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
60,61,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
61,5,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
61,53,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
61,60,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
61,62,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
62,6,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
62,54,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
62,61,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
62,63,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
63,7,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
63,55,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
63,62,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
63,64,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
64,8,4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
64,56,-4.0000000000,0.0000000001,0.0000000001,4.3666449030e+09
64,57,0.0000000001,4.0000000000,0.0000000001,4.3666449030e+09
64,63,0.0000000001,-4.0000000000,0.0000000001,4.3666449030e+09
